user,location,tweet text,tweet date
TakeawayExpo,"19th & 20th November 2019, ExCeL London","@EazitaxUK are experts on tax, accountancy &amp; the gig economy. 💰📈 Visit them at Stand H224 at #RTIE19 to find out mo… https://t.co/haxsWiON5x",11/8/2019 11:00
AlaniPhantom,Connecticut,"I love this! Go get'em Travis!!
#gigeconomy 
Uber's Ex-CEO Kalanick Scores $400 Million for Startup: WSJ https://t.co/xJk1Eh4hj8",11/8/2019 10:55
stanleychen0402,"Changhua County, Taiwan",RT @fklivestolearn: Published: Will #Uber’s new ventures revive its sagging fortunes?https://t.co/VURhJFOO7S - #future #tech #gigeconomy…,11/8/2019 10:43
Corix_JC,"London, England","Three Lessons About #Digital Transformation From The Gig Economy &gt; https://t.co/Xll3SneMn1 via @forbes 

#tech… https://t.co/evzR67MLoo",11/8/2019 10:15
Pixeltoy,,"@SullyandStan founder and CEO, @patlynes, has developed a guide for CIOs to help future-proof their #business throu… https://t.co/Wk7VuLYkZS",11/8/2019 9:48
FPU_Romania,"Bucharest, Romania","RT @MarianneVind: Companies like @voitechnology @limebike @tierscooters underpay workers hired as ""fake independent contractors"". Vital tha…",11/8/2019 9:47
crownpodcasts,,Future of Freelancing. https://t.co/osYillzKPC #daniellethompson #freelancing #freelancer #remotework #gigeconomy… https://t.co/tefV7unZsg,11/8/2019 9:45
Tiger_HR_UK,"Wye, Kent",This won’t end well for ASDA … https://t.co/v9DBWsxg0w #HR #employmentcontracts #employmentlaw #boycottasda #gigeconomy,11/8/2019 9:31
BeBeeMarketing,"HO Madrid, Spain, Worldwide",RT @juanblanco76: Here are the top 11 tips for independent contractors to hold on to your valuable clients! #gigeconomy  https://t.co/0QLrY…,11/8/2019 9:09
MarianneVind,"Sjælland, Danmark","Companies like @voitechnology @limebike @tierscooters underpay workers hired as ""fake independent contractors"". Vit… https://t.co/v6713PHe6e",11/8/2019 9:08
FutureOfWorkHub,,"In 2050, will #gigeconomy workers answer to robo-bosses? https://t.co/QzlKyora11 via @FT #futureofwork https://t.co/mLudGO0w0G",11/8/2019 8:57
skogstransport,Sweden,RT @AJ_Institute: This is a graph from our last post showing how the gig work played a part as the source of income in some countries. #App…,11/8/2019 8:45
Evict_Twit_ter,Frisco/ Ohlone land,RT @SharksSchatzi: Where are the stores that support @Instacart shoppers and will openly condemn mistreatment and pay cuts? Hmmm? Anyone? B…,11/8/2019 8:39
THEKrishnaDesai,,RT @SharksSchatzi: Where are the stores that support @Instacart shoppers and will openly condemn mistreatment and pay cuts? Hmmm? Anyone? B…,11/8/2019 8:38
delmaschio,London,#Gigeconomy: 3 Crucial Ingredients for the Future of Work via @_hrtechnologist #FutureofWork https://t.co/BwahQgxvFQ https://t.co/z3wLcCwAu1,11/8/2019 8:27
AdoGreen,Africa ,We have an exciting opportunity: Business developers wanted to work remotely! Please send your CV to jobs@adogreen.… https://t.co/cvHWfM2fJL,11/8/2019 8:16
HerbandSoap,Michigan,"Here’s what you should tip #Uber, #DoorDash, and #Instacart #shipt workers. #gigeconomy https://t.co/ln2J8rDNbW",11/8/2019 6:44
GonnaCookThat,"Portland, OR",RT @SharksSchatzi: Where are the stores that support @Instacart shoppers and will openly condemn mistreatment and pay cuts? Hmmm? Anyone? B…,11/8/2019 6:00
MarkusPeter,#bern #switzerland,"Does the gig economy have a future in grocery stores?

On-demand labor is now an integral part of e-commerce and pr… https://t.co/IAB4wiqais",11/8/2019 5:55
Alexey_Mitkin,Moscow,30 visions for a better world in 2030 https://t.co/yRVTRyQftf via @wef #gigeconomy #futureofwork,11/8/2019 5:48
CXC_AUS,"Australia, The World",We’re Living in a #GigEconomy: What is It and How Does it Affect the World? via @thrive #FutureOfWork… https://t.co/DQCNtnA08U,11/8/2019 5:46
NobleHouseTalks,,"Gig workforce has started to penetrate into the core functions of a business with Admin, Operations and Marketing l… https://t.co/V0gLTVDK5A",11/8/2019 5:12
dak970,"Boca Raton, FL",RT @fklivestolearn: Published: Will #Uber’s new ventures revive its sagging fortunes?https://t.co/VURhJFOO7S - #future #tech #gigeconomy…,11/8/2019 4:51
OpenAssembly1,"Boulder, CO",Modern-day chief information officers are also the chief enablers. #futureofwork #freelancer #gigeconomy… https://t.co/wtCzRfcvDa,11/8/2019 3:59
blockchainedwin,NW Florida,RT @fklivestolearn: Published: Will #Uber’s new ventures revive its sagging fortunes?https://t.co/VURhJFOO7S - #future #tech #gigeconomy…,11/8/2019 3:36
VivekGhosal,"Austin, Texas, United States ",RT @fklivestolearn: Published: Will #Uber’s new ventures revive its sagging fortunes?https://t.co/VURhJFOO7S - #future #tech #gigeconomy…,11/8/2019 3:29
fogle_shane,"Atlanta, GA",RT @fklivestolearn: Published: Will #Uber’s new ventures revive its sagging fortunes?https://t.co/VURhJFOO7S - #future #tech #gigeconomy…,11/8/2019 3:26
gvalan,"Baltimore, Md",RT @fklivestolearn: Published: Will #Uber’s new ventures revive its sagging fortunes?https://t.co/VURhJFOO7S - #future #tech #gigeconomy…,11/8/2019 3:10
teamcoworker,,"""We take working at Lugg seriously... it is a main source of income for us and our families. When we are deactivate… https://t.co/vumIOBzYmM",11/8/2019 3:00
fklivestolearn,Canada,Published: Will #Uber’s new ventures revive its sagging fortunes?https://t.co/VURhJFOO7S - #future #tech… https://t.co/iK9h23XNQm,11/8/2019 2:32
UnitusVentures,India,#Fundraising for an early stage #jobtech focused #startup isn’t easy. Don’t miss out on this opportunity by… https://t.co/4974B89nc7,11/8/2019 2:30
SharksSchatzi,"Washington, USA",Where are the stores that support @Instacart shoppers and will openly condemn mistreatment and pay cuts? Hmmm? Anyo… https://t.co/kthkFgQ7OS,11/8/2019 2:09
KRACorporation,"Baltimore, MD",The growth of the #gigeconomy is a global trend and this trend does not show signs of slowing.… https://t.co/YWqmuRVe04,11/8/2019 2:08
SocialMktgSltns,"Fort Collins, Colorado","""Casual earners"" use the #gigeconomy to supplement their income. The speed to access these earners can be easily do… https://t.co/bdIyMA2Afz",11/8/2019 2:01
AliferyExperts,"Melbourne, Victoria",It is also important that you communicate clearly to the #team the reasons why your company needs the incoming… https://t.co/asxOwXSTBx,11/8/2019 2:00
OregonAFLCIO,Across Oregon,"“Seventeen months after Uber and Lyft drivers rallied outside Portland City Hall, they turned out in numbers for th… https://t.co/F6hhPz7PNc",11/8/2019 2:00
RonSuber,,"RT @CXCGlobal_CA: How is Gig Economy Transforming the Workforce? Organizations are adjusting well by utilizing specialists, gig workers and…",11/8/2019 1:47
qwil,"San Francisco, CA","RT @CXCGlobal_CA: How is Gig Economy Transforming the Workforce? Organizations are adjusting well by utilizing specialists, gig workers and…",11/8/2019 1:42
ImaCaper2,,RT @PeggySattlerNDP: Appreciate learning from research &amp; expertise on equal pay for equal work. Given Ford govt’s gutting of employment pro…,11/8/2019 1:11
CXCGlobal_USA,America's - Global,"How is Gig Economy Transforming the Workforce? Organizations are adjusting well by utilizing specialists, gig worke… https://t.co/Du7iO8owQH",11/8/2019 1:00
tmboyd,Kincardine/London/Toronto ON,RT @PeggySattlerNDP: Appreciate learning from research &amp; expertise on equal pay for equal work. Given Ford govt’s gutting of employment pro…,11/8/2019 0:57
SDG2030,GLOCAL,"RT @coopnews: Bicycle delivery #coops, car sharing coops: Presenting #platformcoop  alternatives to the #gigeconomy at Who Owns The World @…",11/8/2019 0:53
Bob_Lyons,Detroit,Nice overview of #independent #workforce in US from IPSE - US. Big and growing. Time for our governments ( federal… https://t.co/Zv2OtmSWRL,11/8/2019 0:51
normbond,"Bangkok, Thailand + USA",Here are 5 myths about side hustles you can't afford to ignore #sidehustle #gigeconomy https://t.co/LRPMVemhQy,11/8/2019 0:51
CXCGlobal_CA,"Canada, Global","How is Gig Economy Transforming the Workforce? Organizations are adjusting well by utilizing specialists, gig worke… https://t.co/3GAKJ0zcZx",11/8/2019 0:45
ldvcrgrs,London/Milan,"RT @coopnews: Bicycle delivery #coops, car sharing coops: Presenting #platformcoop  alternatives to the #gigeconomy at Who Owns The World @…",11/8/2019 0:33
CryptoBartSimps,"Long Beach, CA",This is how instacart responds to their delivery drivers going on strike this week demanding higher base pay outs f… https://t.co/sX7rqPetr5,11/8/2019 0:28
coopnews,"Manchester, UK","Bicycle delivery #coops, car sharing coops: Presenting #platformcoop  alternatives to the #gigeconomy at Who Owns T… https://t.co/ourwvpiRE3",11/8/2019 0:28
JuneNamgoong,"Sejong, Republic of Korea","RT @janinemberg: Thrilled that our @ILO report on digital labour platforms is out. We surveyed 3,500 crowdworkers in 75 countries  and make…",11/7/2019 23:22
CDFLaborLaw,California,"Todd Wulffson was interviewed by @JeffWellsWH for his article on ""Does the gig economy have a future in grocery sto… https://t.co/4MBgUf86q7",11/7/2019 23:03
adelmalwahibi,المملكة العربية السعودية,"RT @info_title: Whos unlocking the Sharing Economy

👉Corporates are moving from the Gig economy platforms to the Sharing economy platforms…",11/7/2019 22:59
EldaEllis,Worldwide,"RT @opolis: 84% of millennials are already considering the #gigeconomy. Are you one of them? Take back control of your time, your schedule,…",11/7/2019 22:52
RuwanSubasinghe,"Montréal, Québec",Sending solidarity to #instacart workers who just ended a 3-day strike over a big earnings cut. The 5% default tip… https://t.co/QV2nK0FdbT,11/7/2019 22:43
CollegeInvestin,San Diego,RT @normbond: Why You Need a Side Hustle #sidehustle #gigeconomy https://t.co/Kmvawa1RSk,11/7/2019 22:30
DyanFinkhousen,,"RT @OpenAssembly1: Snagajob's Snag Work platform, an on-demand way to connect employers with hourly workers, is now available in Dallas wit…",11/7/2019 22:30
hrtechfan,Chicago,"RT @VectorVMS: Does your “employee experience” align with the gig culture? #gigeconomy
https://t.co/sh9OAo69n3",11/7/2019 22:28
SSwackhammer,Brantford ,RT @PeggySattlerNDP: Appreciate learning from research &amp; expertise on equal pay for equal work. Given Ford govt’s gutting of employment pro…,11/7/2019 22:24
HRPartner,World,"@SullyandStan founder and CEO, @patlynes, has developed a guide for CIOs to help future-proof their #business throu… https://t.co/3Bn7PtXh5X",11/7/2019 22:20
gurukul_hr,"Delhi, India","RT @rucsb: Everything You Know About The #GigEconomy Is About To Change #HR #HRGurukul @gurukul_hr 
https://t.co/aMAvZEPK2L",11/7/2019 22:14
lapimentel,Toronto,A good read - check this out. #canlab #gigeconomy https://t.co/2wrmBLHn0A,11/7/2019 22:09
Only_JasonT,"North East, England","#stopamazon #savethehighstreet
Go to a shop , get help from the staff , buy what you want, carry it home yourself.… https://t.co/arxr5XwIpl",11/7/2019 22:08
scottwintrip,"St. Petersburg, Florida",The growth of the #gigeconomy is a global trend and this trend does not show signs of slowing.… https://t.co/JbdjjCyPsn,11/7/2019 22:07
LSCtwit1,,RT @PeggySattlerNDP: Appreciate learning from research &amp; expertise on equal pay for equal work. Given Ford govt’s gutting of employment pro…,11/7/2019 22:06
Teresa_Creech,"Foster City, CA",@TalentWave is so excited to be hosting a breakfast event and educational discussion on 11/20 with @Autodesk to dis… https://t.co/IHZKcsbaXE,11/7/2019 21:59
VectorVMS,"Raleigh, NC USA","Does your “employee experience” align with the gig culture? #gigeconomy
https://t.co/sh9OAo69n3",11/7/2019 21:45
KipKnippel,"Minneapolis, MN","What makes up 30-40% of the workforce, yet has nearly no reflection in the US higher education world?

This is not… https://t.co/01vS8e7YX9",11/7/2019 21:30
lizdaRosa,"Eastern Shore, Maryland",🚨IMMEDIATE hire🚨1099 gig for an hour of work at a location in W. Connecticut/S. Mass. NO exper. needed MUST b relia… https://t.co/LcR7E7WtpO,11/7/2019 21:28
KipKnippel,"Minneapolis, MN","What makes up 30-40% of the workforce, yet has nearly no reflection in the US higher education world?

This is not… https://t.co/p9iKjVqNIm",11/7/2019 21:27
PeggySattlerNDP,"Toronto, Ontario",Appreciate learning from research &amp; expertise on equal pay for equal work. Given Ford govt’s gutting of employment… https://t.co/Q18QRGcFvq,11/7/2019 21:25
Antenna,"Minneapolis, MN",RT @Antenna: NEW EBOOK: How Top-Performing Consultants Manage Their Practice. Download now for fresh stats on how independents are driving…,11/7/2019 21:12
EastEndLesbians,"East End, London, England","Just been to see #SorryWeMissedYou 

If ever there was a reason to #VoteLabour2019 it's there.

The exploitation of… https://t.co/YUkczx43E6",11/7/2019 20:55
re_sieber,,Why do revisions to the code base of the #gigeconomy invariably lead to lower wages for the workers? https://t.co/Wh4fBkWhMp,11/7/2019 20:53
solvsocial,Worldwide,"Don’t spend your days watching the clock until home time. Or playing the woulda, coulda, shoulda game. Be your own… https://t.co/Qm7tqGTjJ8",11/7/2019 20:27
andrewmorrisuk,Bedford,RT @CXCGlobal_USA: Three Lessons About Digital Transformation From The Gig Economy https://t.co/JGCMKIuCRa #payments #digitaltransformation…,11/7/2019 20:25
shiftgig,"Chicago, IL",RT @CXCGlobal_USA: Three Lessons About Digital Transformation From The Gig Economy https://t.co/JGCMKIuCRa #payments #digitaltransformation…,11/7/2019 20:24
OpenAssembly1,"Boulder, CO","Snagajob's Snag Work platform, an on-demand way to connect employers with hourly workers, is now available in Dalla… https://t.co/ftXjgbG67Z",11/7/2019 20:21
Bob_Lyons,Detroit,"The #HealthCareStaffing industry  will be a $18.1 billion industry next year, with 3.4 M jobs to be added by 2028.… https://t.co/EYj17saNwC",11/7/2019 20:18
EricMcRoy,United States,In today's society things change quickly. How can your company keep up and thrive? Read this article for… https://t.co/FvYQLyWiB3,11/7/2019 20:18
CXCGlobal_CA,"Canada, Global","This is the gig worker ballot initiative Uber, Lyft, DoorDash and Instacart are backing | TechCrunch… https://t.co/eV3MEAHXbO",11/7/2019 20:00
CXCGlobal_USA,America's - Global,"This is the gig worker ballot initiative Uber, Lyft, DoorDash and Instacart are backing | TechCrunch… https://t.co/nFbHQ6LHAy",11/7/2019 20:00
TheSETaxGuy,,"📽 New video is up on the YouTube channel 🎥 

Click here to watch:

https://t.co/E2NTACx1iR

What's it all about:

T… https://t.co/uYWFoYjfKw",11/7/2019 19:57
CraigJamalLewis,"Dallas, TX ",More Value: Proof of income report allows contractors to chase their dreams and achieve their goals. This product a… https://t.co/WCjRIFeDwt,11/7/2019 19:50
best_referral,United States of America,"Everything you need to know about #Postmates and #Doordash rating system.
https://t.co/KWEtc3Qk7x

#job #gigjob… https://t.co/6htbFrGZqv",11/7/2019 19:45
Moonlighting,United States,"With more and more people freelancing, you might have already considered sourcing from the #gigeconomy to fill your… https://t.co/I080MPMq23",11/7/2019 19:30
techjunkiejh,,"Uber’s baffling claim that its drivers aren’t core to its business, explained — Vox https://t.co/kA0YQF649t #Uber… https://t.co/fKND4jaMnN",11/7/2019 19:30
raftofwater,California and AZ,"@GuyFema @SputnikInt Dude, I'm unemployed today. #gigeconomy is stagnant when I'm tweeting. I like tweeting about y… https://t.co/4ZSUbOGPM6",11/7/2019 19:26
LaurelBayCMO,"Colorado, USA",Ready to revolutionize your marketing strategy? #Freelancecontractors can benefit your business ...… https://t.co/f7cxQYpiws,11/7/2019 19:15
GigWorx_1,Bozeman MT,"5 Lessons Most People Learn Way Too Late in Life https://t.co/VHmcuBZ131 by @null 

#INC #gigwork #gigworx… https://t.co/DVKsDRgMsF",11/7/2019 19:04
PlanSource,USA,"“It means new stimuli, new ideas, new jobs, new vocations, new things to learn and opportunities to constantly try… https://t.co/pw2CZkCsej",11/7/2019 19:01
NicolasCS,Utopia,"RT @BHRRC: Uber faces a ban in Geneva if it fails to classify drivers as employees and pay social benefits 🚗 

Read more 👉 https://t.co/m98…",11/7/2019 18:44
VectorVMS,"Raleigh, NC USA",VectorVMS teams up with @spendmatters to discuss compliance complexities in the #gigeconomy - register now!… https://t.co/ZpTO7amr8m,11/7/2019 18:41
BCEdAccess,BC,"RT @CivicGovernance: JUST IN: In our fall e-news issue, we share inspiring stories on #freetransit, re-designing #citiesforall, engaging yo…",11/7/2019 18:38
tnewmstweet,,"This from a #GigEconomy worker so effectively describes the feeling of algorithmic management. ""The changes are sub… https://t.co/6oDATSZ3Hw",11/7/2019 18:27
IvoEmanuilov,"Leuven, België","RT @BHRRC: Uber faces a ban in Geneva if it fails to classify drivers as employees and pay social benefits 🚗 

Read more 👉 https://t.co/m98…",11/7/2019 18:23
ShiftPixy,,"We offer a competitive hourly salary, access to benefits, and much more. If you're over 18 years of age, have a veh… https://t.co/GGYdjUOI4f",11/7/2019 18:22
CivicGovernance,"Vancouver, Canada","JUST IN: In our fall e-news issue, we share inspiring stories on #freetransit, re-designing #citiesforall, engaging… https://t.co/mllWsg6G2j",11/7/2019 18:21
RapydPayments,,"Companies across #ecommerce, the #GigEconomy, and online lending need a cost-effective way to manage the complexity… https://t.co/6aPWHhenlb",11/7/2019 18:21
FlsaToday,"San Francisco, CA",RT @LazearMack: Instacart Workers Are Striking Because of the App’s User Interface #employmentlaw #emplaw #gigeconomy #wagetheft https://t.…,11/7/2019 18:18
DrJaneMRooney,,RT @RuwanSubasinghe: .@NYTWA has sued #Uber in federal court alleging the #gigeconomy giant violated contracts with drivers by failing to r…,11/7/2019 18:13
LazearMack,Oakland,Instacart Workers Are Striking Because of the App’s User Interface #employmentlaw #emplaw #gigeconomy #wagetheft… https://t.co/jy8gKznOhU,11/7/2019 18:10
MBOpartners,,"A Chief Freelance Officer builds processes to find, engage, &amp; manage independent talent. Here are 5 ways a Chief Fr… https://t.co/2IDtSRMixc",11/7/2019 18:06
gigx_official,"Irvine, CA",Statistics suggest that there is a high probability of the economy revolving around gig-based work in the very near… https://t.co/3flGkQt3C2,11/7/2019 18:00
CraigJamalLewis,"Dallas, TX ","RT @GigWage: #WednesdayWisdom from the beloved Robin Williams, reminding us that our ideas CAN change the world. #GigWage

#robinwilliams #…",11/7/2019 17:56
labouratmargins,"Sydney, New South Wales",Why #UberWorks will probably be great for businesses but not for #gigeconomy workers via @ConversationUS  https://t.co/1XzxvlG1ME,11/7/2019 17:54
JohnOCAP,Toronto,"https://t.co/Bj0MVrur9K
""By confronting their exploitative working conditions, #gigeconomy #workers are shifting th… https://t.co/FwQQeV2k89",11/7/2019 17:48
delmaschio,London,How job crafting will change the way we work via @Allwork_space #FutureofWork #gigeconomy https://t.co/Bn3JEgoiXU https://t.co/ITPF7L2M3O,11/7/2019 17:45
RegularJoe76,United States,RT @newsvandal: TODAY: Can Tech Stop Being Evil? #SurveillanceCapitalism #Google #Facebook #Uber #Netflix #Twitter #Instagram #AI #GigEcono…,11/7/2019 17:43
NWGleason,"Abu Dhabi, UAE",Not only do I agree... Change away from 8-hour workday is inevitable in the automation economy in #industry40 #2MA… https://t.co/Z9SWOzcf6J,11/7/2019 17:42
shadowconn,"Indianapolis, IN","6 Benefits of Being a Freelance Writer

Are you looking to make money on your writing, free up your time and give y… https://t.co/l5YqWc44wu",11/7/2019 17:40
MonicaZainab,,RT @JillLeeHamilton: What a delightful lunch to celebrate the work we completed in last few weeks!! #safeworkmonth #safetychampion #robots…,11/7/2019 17:37
info_title,,"Whos unlocking the Sharing Economy

👉Corporates are moving from the Gig economy platforms to the Sharing economy pl… https://t.co/LXm6Ai69og",11/7/2019 17:34
HaryBottka,"Fernandina Beach, FL",Companies that meet the needs of all workers will be more successful at #TalentAttraction in the #GigEconomy via… https://t.co/QWhPZEJJVk,11/7/2019 17:29
molometer,United Kingdom,"Fix up an old #guitar join #gigeconomy become a
#guitarist that ain't working 😂👍 https://t.co/XJP81d8W7t",11/7/2019 17:29
ImmJeffrey,"Gainesville, FL",The growth of the #gigeconomy is a global trend and this trend does not show signs of slowing.… https://t.co/TMC2UedIEW,11/7/2019 17:29
shakya_prbn,,"RT @BHRRC: Uber faces a ban in Geneva if it fails to classify drivers as employees and pay social benefits 🚗 

Read more 👉 https://t.co/m98…",11/7/2019 17:25
phyllismufson,Sarasota,RT @jobhuntorg: #FreelancingTips - Thinking about becoming a #freelancer and joining the #GigEconomy? Great tips on… https://t.co/BgMxP03ZXv,11/7/2019 17:20
thegearsh,cyberspace ,"the world's smartest arts education website, owns no arts gear.

#thegearsh #roots #primitive #arts #education… https://t.co/eeHKEsUigw",11/7/2019 17:19
TribeWorksHQ,United States,#Freelancing isn't just for the young. There are 1.9m #freelancers over 50 in the UK. Most went solo after losing a… https://t.co/gtSjCdI8Ah,11/7/2019 17:15
Jennife28742937,Ayrshire,"#radio4-Paul Laverty profound re our cruel, inhumane &amp; pernicious society where many innocents are imprisoned in a… https://t.co/m3FIQC2Vl8",11/7/2019 17:13
TCDBusiness,"Dublin City, Ireland","RT @The_CoBS: Beyond Gigs: The ""project economy"". Dean &amp; Prof Andrew Burke @TCDBusiness @CRSE_ThinkTank puts the spotlight on the immense v…",11/7/2019 17:10
PatientObservr,Global,RT @healthythinker: @PatientObservr UR right - I’ll address this in my talk @Microsoft #MSEnvisionForum today about how #SDOH challenges in…,11/7/2019 17:06
RockinFreelance,,RT @OpenAssembly1: Looking forward to seeing this amazing #opentalent in action next week at the #topcoder open  in Houston! @Topcoder @jtw…,11/7/2019 17:00
OpenAssembly1,"Boulder, CO",Looking forward to seeing this amazing #opentalent in action next week at the #topcoder open  in Houston! @Topcoder… https://t.co/Msq28DXYMM,11/7/2019 16:59
GonnaCookThat,"Portland, OR",RT @Fleemos1: It's only the beginning! #instacart #instacartshoppers #instacartstrike #gigworkers #gigeconomy #unityisstrength https://t.co…,11/7/2019 16:56
The_CoBS,Global,"RT @The_CoBS: Beyond Gigs: The ""project economy"". Dean &amp; Prof Andrew Burke @TCDBusiness @CRSE_ThinkTank puts the spotlight on the immense v…",11/7/2019 16:46
BHRRC,Global,"Uber faces a ban in Geneva if it fails to classify drivers as employees and pay social benefits 🚗 

Read more 👉… https://t.co/WnaN1uYnfl",11/7/2019 16:45
WrightHenryLLP,"Toronto, ON",Big decisions are being made in Ontario about how #gigeconomy workers can be treated. We are proud to represent Ube… https://t.co/qS7Sd6xt1v,11/7/2019 16:41
FemalePencil,"Sandton, South Africa","RT @grind_square: The world of work is changing.

#datascienceondemand #datascience #data #freelance #gigeconomy #machinelearning #ai https…",11/7/2019 16:34
imsweetleaf,wandering the 3rd dimension,RT @newsvandal: TODAY: Can Tech Stop Being Evil? #SurveillanceCapitalism #Google #Facebook #Uber #Netflix #Twitter #Instagram #AI #GigEcono…,11/7/2019 16:14
tinkerlink,México,"RT @dianadaniels: Half of the world works in the informal economy, and 90% of of SMEs make business in this market segment Thanks to @tinke…",11/7/2019 16:11
healthythinker,Philadelphia,@PatientObservr UR right - I’ll address this in my talk @Microsoft #MSEnvisionForum today about how #SDOH challenge… https://t.co/g9Y3WtBS0m,11/7/2019 16:04
MaveSocial,,The use of new #technology has given 'nursing professionals the freedom to work when they want' according to this a… https://t.co/1IZrvGDEVr,11/7/2019 16:04
Fleemos1,,It's only the beginning! #instacart #instacartshoppers #instacartstrike #gigworkers #gigeconomy #unityisstrength https://t.co/6igJJ7kBKQ,11/7/2019 16:03
StartupNewsIND,India,RT @UnitusVentures: #Fundraising for an early stage #jobtech focused #startup isn’t easy. Don’t miss out on this opportunity by @UnitusVent…,11/7/2019 16:01
UnitusVentures,India,#Fundraising for an early stage #jobtech focused #startup isn’t easy. Don’t miss out on this opportunity by… https://t.co/kThjYYN2TC,11/7/2019 16:00
kingmonyake,"Cape Town, South Africa","RT @grind_square: The world of work is changing.

#datascienceondemand #datascience #data #freelance #gigeconomy #machinelearning #ai https…",11/7/2019 15:59
grind_square,"Cape Town, South Africa","The world of work is changing.

#datascienceondemand #datascience #data #freelance #gigeconomy #machinelearning #ai https://t.co/w1j7W67P0B",11/7/2019 15:56
JSolsayer,"Constantia, NY ""Red Lake""",RT @newsvandal: TODAY: Can Tech Stop Being Evil? #SurveillanceCapitalism #Google #Facebook #Uber #Netflix #Twitter #Instagram #AI #GigEcono…,11/7/2019 15:54
VoicesCassandra,,'Independent Music Worth More than Money' paulgilgunn considers the import of an alliance of leading Irish music ma… https://t.co/ThpY8iyn1W,11/7/2019 15:53
aebrandenburger,DC | SF,Pictures and event recap from Drinks and Discussions with TheBridge in October - on #futureofwork in the… https://t.co/1cwJqiXdCo,11/7/2019 15:50
CRSE_ThinkTank,,"RT @The_CoBS: Beyond Gigs: The ""project economy"". Dean &amp; Prof Andrew Burke @TCDBusiness @CRSE_ThinkTank puts the spotlight on the immense v…",11/7/2019 15:47
BaconWork,"Provo, UT","Grab a gig and go! 

#gigeconomy #staffing #tempjobs https://t.co/irg6ggXYkt",11/7/2019 15:46
iWorkerInnov,"Detroit, MI",How employee benefits can keep gig workers engaged via @personneltoday #GigEconomy https://t.co/wBWXx3tSuP https://t.co/fPfERyFMSM,11/7/2019 15:45
Jeremy972i,,"RT @Corix_JC: Creating Gig Economy #Payments Trust Factor &gt; https://t.co/uVwIcYlGmg via @pymnts 

@insidefinance
@LizLum
@SusanneChishti
@i…",11/7/2019 15:42
Transform_Sec,"London, England","RT @Corix_JC: Creating Gig Economy #Payments Trust Factor &gt; https://t.co/uVwIcYlGmg via @pymnts 

@insidefinance
@LizLum
@SusanneChishti
@i…",11/7/2019 15:40
dolaoseb,"San Francisco, CA","RT @dhinchcliffe: I conducted an amazing interview today with the #CEO of @Gigster, @ckeene at #CCE2019. We talked about bringing the #gige…",11/7/2019 15:36
insurtechforum,"Berlin, Deutschland","RT @Corix_JC: Creating Gig Economy #Payments Trust Factor &gt; https://t.co/uVwIcYlGmg via @pymnts 

@insidefinance
@LizLum
@SusanneChishti
@i…",11/7/2019 15:34
SistrenSpace,London and Philadelphia,Our first ever SISTREN @PennLaw in 2017 focused on the night-time economy and the politicisation of sleep: who has… https://t.co/CcomHsezXv,11/7/2019 15:27
newsvandal,Just Off The Coast Of Oakland,TODAY: Can Tech Stop Being Evil? #SurveillanceCapitalism #Google #Facebook #Uber #Netflix #Twitter #Instagram #AI… https://t.co/mnp15xyPfC,11/7/2019 15:23
Learnfx01,Indonesia,"RT @ravikikan: Study predicts 86.5 million #USA workers will be #Freelance by 2027 

via @ravikikan @wef @MikeQuindazzi  #FutureOfWork #Gig…",11/7/2019 15:18
69nueve,Siempre a la izquierda,RT @RuwanSubasinghe: .@NYTWA has sued #Uber in federal court alleging the #gigeconomy giant violated contracts with drivers by failing to r…,11/7/2019 15:17
sharingaction,"Barcelona, España","RT @projectpluseu: ""Providing the same final utility to a consumer requires the production of fewer manufactured goods. From 'Fordism' to '…",11/7/2019 15:06
PactSafe,"Indianapolis, IN","RT @MarketplaceRisk: Check out this week's newsletter, where we introduce our inaugural platform sponsors, @Aon_plc, @checkr, and @PactSafe…",11/7/2019 15:05
AnilPattni,"Austin, TX",#designing for the #gigeconomy @Favor @HEB new office. #adw19 day 4 https://t.co/57kQTcjklG,11/7/2019 14:59
Spartanseye,,@Conservatives @BorisJohnson McJobs for plebs.  #GigEconomy #WorkersRights #RealJobs https://t.co/aIQKkRnSQa,11/7/2019 14:53
RonSuber,,RT @pymnts: .@qwil's Venu Javarappa on how to build and keep trust as companies and the #gigeconomy itself are growing at a rapid pace: htt…,11/7/2019 14:50
DiabeticCyborgg,"Longview, TX",Uber Drivers Protest ‘Corporate Greed’ as Billionaires Cash In by @SarahNEmerson https://t.co/BoZfIay9Ty #Uber… https://t.co/ukAP6kjoGN,11/7/2019 14:47
PaulNew76046992,"England, United Kingdom",RT @RuwanSubasinghe: .@NYTWA has sued #Uber in federal court alleging the #gigeconomy giant violated contracts with drivers by failing to r…,11/7/2019 14:38
mitchcardoza,"Studio City, Los Angeles",#HR #Staffing #GigEconomy #Healthcare #Millennials During #OpenEnrollment please invest in the best… https://t.co/IX8vnq1pmv,11/7/2019 14:29
ImmJeffrey,"Gainesville, FL","@SullyandStan founder and CEO, @patlynes, has developed a guide for CIOs to help future-proof their #business throu… https://t.co/LYddEPFPQP",11/7/2019 14:22
moberle4,,RT @Antenna: NEW EBOOK: How Top-Performing Consultants Manage Their Practice. Download now for fresh stats on how independents are driving…,11/7/2019 14:09
