user,location,tweet text,tweet date
bazarlocos2,,RT @eraser: Self Sovereign Digital Identity on the Blockchain: A Discourse Analysis. Onat Kibaroglu National University of Singapore https:…,11/1/2019 1:00
katiemmanna,,"RT @skyciel4: Listening to #TheWarOnNormalPeople on #YouTube by @AndrewYang. Over the past 8 years, I’ve been a #stripper #sexworker &amp; shel…",11/1/2019 1:00
marionmcgovern,San Francisco,Politics and the #GigEconomy https://t.co/MQ9V4xBHU6,11/1/2019 1:00
darwinwoodka,San Diego CA,"RT @teamcoworker: ""Contract workers of the grocery delivery app #Instacart in Sarasota and across the U.S. are planning to strike in protes…",11/1/2019 1:00
smartization,"Montemor-o-Novo, Portugal",#WorkTrends: Remote Work Is More Than Staying in Your PJs. #workfromhome #gigeconomy https://t.co/ChmppzsAbU… https://t.co/SvO8BmsxWX,11/1/2019 1:00
empathyceo,"Lisbon, Portugal",#WorkTrends: Remote Work Is More Than Staying in Your PJs. #workfromhome #gigeconomy https://t.co/CKQPBXt9Fe… https://t.co/DkhDNCfbQe,11/1/2019 1:00
Plus10Org,"Cork, Ireland - 2A Drinan Street Sullivans Quay",#WorkTrends: Remote Work Is More Than Staying in Your PJs. #workfromhome #gigeconomy https://t.co/bjqKcAvSiZ… https://t.co/9sSCzZ3sgi,11/1/2019 1:00
Soisialta,"Cork, Ireland",#WorkTrends: Remote Work Is More Than Staying in Your PJs. #workfromhome #gigeconomy https://t.co/OxiRb2iGlu… https://t.co/y8lAyAf2he,11/1/2019 1:00
devopsq,Ireland,#WorkTrends: Remote Work Is More Than Staying in Your PJs. #workfromhome #gigeconomy https://t.co/5RBgwejI5F… https://t.co/fNEEMie5j6,11/1/2019 1:00
teamcoworker,,"""As food delivery technology evolves and restaurants respond to the changes, it’s important to listen to the voices… https://t.co/qnYu7COYij",11/1/2019 1:00
KandorGroupHR,"Houston, TX",RT @HRCurator: RT @KandorGroupHR  @RoshaundaDGreen  @Prunell_Talent  @MentorPlanet  @freeman_pasurai  Thx4RT fr @HRCurator: The Evolving Ro…,11/1/2019 1:00
bird1song,,RT @SOMNews: Stage struck: occupational health in the performing arts - new @personneltoday article https://t.co/adLX4p0hWh @ukbapam @RoySo…,11/1/2019 1:00
hackernoon,San Francisco & Colorado,"""Here's How Freelancers can Reduce Their Liabilities to Gigs"" by @andrejtl https://t.co/rj80xJSQeX #gigeconomy #freelancework",11/1/2019 1:00
AnnaMamalaki,San Francisco-Bay ,RT @HRCurator: RT @KandorGroupHR  @RoshaundaDGreen  @Prunell_Talent  @MentorPlanet  @freeman_pasurai  Thx4RT fr @HRCurator: The Evolving Ro…,11/1/2019 1:00
eraser,Sevilla,Artificial Intelligence by the numbers. #Infographic https://t.co/r3YKoBZeRk #AI #IA #ArtificialIntelligence… https://t.co/u3eftdWeb8,11/1/2019 1:00
enmichael,Nigeria 🌍🌎🌏,RT @HRCurator: RT @KandorGroupHR  @RoshaundaDGreen  @Prunell_Talent  @MentorPlanet  @freeman_pasurai  Thx4RT fr @HRCurator: The Evolving Ro…,11/1/2019 1:00
Wills_BIzChange,"London, England",What You Should Know About #GigEconomy In The UK #thefutureofwork  https://t.co/DiPUTkFgVJ https://t.co/48zKDxiEQi,11/1/2019 1:00
TalentCulture,"Cambridge, MA",#WorkTrends: Remote Work Is More Than Staying in Your PJs. #workfromhome #gigeconomy https://t.co/C9alqSZYtJ,11/1/2019 1:00
showroomcinema,Sheffield,RT @markgannon: Just been to see @SWMYfilm by @KenLoachSixteen @showroomcinema Pretty bleak but then that’s the reality of the #gigeconomy…,11/1/2019 1:00
Andrew_Simpson_,Newcastle,"RT @CarlosAlvarezIF: Stoked to be here at the #ZeroHourSession kickoff event with ’Sorry We Missed You’, an eye-opening film on #gigeconomy…",11/1/2019 1:00
tynesidecinema,"Newcastle upon Tyne, UK","RT @CarlosAlvarezIF: Stoked to be here at the #ZeroHourSession kickoff event with ’Sorry We Missed You’, an eye-opening film on #gigeconomy…",11/1/2019 1:00
herfatfriend,,"An @Uber/@lyft driver, as an #independent #contractor / #smallbusiness #owner, should be eligible for a @brexHQ card. #gigeconomy #rideshare",11/1/2019 1:00
codeForPDX,"Portland, Oregon","RT @teamcoworker: ""Contract workers of the grocery delivery app #Instacart in Sarasota and across the U.S. are planning to strike in protes…",11/1/2019 1:00
Jeremy972i,,RT @noikeanolife: How #dualcareer couples find fulfillment #atwork @McKinsey https://t.co/JedJbJ9PDS #management #FlexWork #biz #HR #WorkLi…,11/1/2019 1:00
PeoplescapeHC,Greater Los Angeles,RT @HRCurator: RT @KandorGroupHR  @RoshaundaDGreen  @Prunell_Talent  @MentorPlanet  @freeman_pasurai  Thx4RT fr @HRCurator: The Evolving Ro…,11/1/2019 1:00
MohammadFarooq_,"Farighistan, Lahore","Dara Khosrowshahi, Uber’s chief executive, is pushing employees to do more with less and to perform better, as he b… https://t.co/OZSGzHquR7",11/1/2019 1:00
snaidunl,,"RT @teamcoworker: ""Contract workers of the grocery delivery app #Instacart in Sarasota and across the U.S. are planning to strike in protes…",11/1/2019 1:00
teamcoworker,,"""Contract workers of the grocery delivery app #Instacart in Sarasota and across the U.S. are planning to strike in… https://t.co/c1hFJzfjEk",11/1/2019 1:00
teamcoworker,,"""Our work is absolutely indispensable to you and your company, and central to the continuing daily operations of In… https://t.co/Cafty3lqsv",11/1/2019 1:00
CarlosAlvarezIF,"Newcastle Upon Tyne, UK","Stoked to be here at the #ZeroHourSession kickoff event with ’Sorry We Missed You’, an eye-opening film on… https://t.co/bAWkATuvVN",11/1/2019 1:00
nancyrubin,"Minneapolis, MN","Apply for the Right Credit Card
Your fuel is going to be one of your primary expenses, and that is why many profess… https://t.co/RxlryzaXHS",11/1/2019 1:00
goshare,goshare.co/locations,"Need a hand, or two? Using the #GoShare App, you can hire one or two local truck and van owners to help with your m… https://t.co/ps7BdFaKxq",11/1/2019 1:00
1000plateaus,"Leeds, England","RT @FG_FCE: Ace #SorryWeMissedYou mural in Sheffield!⬇️

This powerful &amp; important #KenLoach film is @HydeParkPH this week! There's a speci…",11/1/2019 1:00
olafeezee,Nigeria,"RT @mvollmer1: What can humans learn from nature about #teamwork? Honey bees 🐝 are working as perfect team 

MT @Seeker 

#FutureofWork #gi…",11/1/2019 1:00
IElaw,"Madrid, Spain",RT @_aloisi: Next Friday @IElaw students will be heading to the cinema Golem to watch Ken Loach’s new “#SorryWeMissedYou“ and discuss the f…,11/1/2019 1:00
LewisJKellett,,"RT @FG_FCE: Ace #SorryWeMissedYou mural in Sheffield!⬇️

This powerful &amp; important #KenLoach film is @HydeParkPH this week! There's a speci…",11/1/2019 1:00
marktluszcz,Planet Earth,"Another sad example of the
#gigeconomy....@Instacart workers go on strike over poor pay.... https://t.co/TypwaJPr0q",11/1/2019 1:00
steviethecab,,"RT @PaulDDDaughters: The Swiss canton of #Geneva said Friday it had classified ride-hailing giant #Uber as an employer, ordering a halt to…",11/1/2019 1:00
markgannon,Sheffield and other places.,Just been to see @SWMYfilm by @KenLoachSixteen @showroomcinema Pretty bleak but then that’s the reality of the… https://t.co/daShjGGeFv,11/1/2019 1:00
FG_FCE,"Leeds, England","Ace #SorryWeMissedYou mural in Sheffield!⬇️

This powerful &amp; important #KenLoach film is @HydeParkPH this week! The… https://t.co/p4ma1JHiDa",11/1/2019 1:00
iamalexbot,,RT @eraser: Self Sovereign Digital Identity on the Blockchain: A Discourse Analysis. Onat Kibaroglu National University of Singapore https:…,11/1/2019 1:00
eraser,Sevilla,Self Sovereign Digital Identity on the Blockchain: A Discourse Analysis. Onat Kibaroglu National University of Sing… https://t.co/g2kL4lCbRd,11/1/2019 1:00
parismarx,Canada,"This week’s Radical Urbanist:
💥 #WeWork mess shows #gigeconomy never worked for workers
💁‍♂️ #Airbnb doesn’t care a… https://t.co/WBHH8A6EGh",11/1/2019 1:00
agencycentral,"Cheshire, UK","The #GigEconomy is now stronger than ever thanks to the rise of companies such as Uber and Deliveroo. But, what are… https://t.co/NDeJXa2nvc",11/1/2019 1:00
shadowconn,"Indianapolis, IN","6 Benefits of Being a Freelance Writer

Are you looking to make money on your writing, free up your time and give y… https://t.co/Z4IVbRuNUC",11/1/2019 1:00
PaulDDDaughters,LONDON,"The Swiss canton of #Geneva said Friday it had classified ride-hailing giant #Uber as an employer, ordering a halt… https://t.co/Ye4upPaq9m",11/1/2019 1:00
freeman_pasurai,Global,RT @HRCurator: RT @KandorGroupHR  @RoshaundaDGreen  @Prunell_Talent  @MentorPlanet  @freeman_pasurai  Thx4RT fr @HRCurator: The Evolving Ro…,11/1/2019 1:00
toreandopajaros,☁ ENTRE NUBES ☁,RT @eraser: Robots with wallets: A.I. in the Blockchain. Bettina Warburg @BWarburg  https://t.co/XH9vVrmFXn  #blockchain #fintech #business…,11/1/2019 1:00
sarahjeanknox,"Minneapolis, MN",As a fundraising auctioneer I'm an independent contractor. I can tell you the benefits outweigh the cons by a lands… https://t.co/6qkfeXYtpQ,11/1/2019 1:00
lodewijkhof,Where the fun and profits are,Anyone experience with #wordpress and interested in a small freelance project? Fixing HTTP 500 issue. DM me if inte… https://t.co/YU3xo2l1dD,11/1/2019 1:00
calamur,Mumbai,"a very good interview of @JosephEStiglitz on the #GigEconomy, #corruption, and the #indianeconomy 

https://t.co/LOj00P12li",11/1/2019 1:00
mhashmi_12,India,"RT @jsullivan6565: Application for https://t.co/7Yta0ICRnm BETA is live!! 

We are a step closer to the much awaited #Gigeconomy site power…",11/1/2019 1:00
grg_motta,Lancaster,"RT @econromesh: While workers in the #GigEconomy may like flexibility, they would prefer to have a steady job; indeed, on average, they wou…",11/1/2019 1:00
deepa_driver,London ,"RT @murraygoulden: Before it was edited, UoN's official response to #UCUballot response included the attached statement. That we should be…",11/1/2019 1:00
sstroschein2,,"RT @murraygoulden: Before it was edited, UoN's official response to #UCUballot response included the attached statement. That we should be…",11/1/2019 1:00
AsaCusack,London School of Economics and Political Science,"RT @econromesh: While workers in the #GigEconomy may like flexibility, they would prefer to have a steady job; indeed, on average, they wou…",11/1/2019 1:00
sheffield_tf,"Sheffield, England","RT @fivefivedesignz: Kind words from the I, Daniel Blake page 

#SorryWeMissedYou #streetart on #SidneyStreet #Sheffield #Sheffieldissuper…",11/1/2019 1:00
eraser,Sevilla,Launch of the International Association of Trusted Blockchain Applications — INATBA @INATBA_org  #Video BRUXELLES 3… https://t.co/PqXKvLFqBy,11/1/2019 1:00
SullyandStan,"London, UK",Why Companies Should Take Advantage of the #GigEconomy via @WorkCapReview https://t.co/nPPboPuGvr https://t.co/w6ulE4xqWk,11/1/2019 1:00
owainkenway,"London, England","RT @murraygoulden: Before it was edited, UoN's official response to #UCUballot response included the attached statement. That we should be…",11/1/2019 1:00
nadeemgill007,"Lahore, Pakistan","RT @fivefivedesignz: Kind words from the I, Daniel Blake page 

#SorryWeMissedYou #streetart on #SidneyStreet #Sheffield #Sheffieldissuper…",11/1/2019 1:00
SocialMktgSltns,"Fort Collins, Colorado","""Casual earners"" use the #gigeconomy to supplement their income. The speed to access these earners can be easily do… https://t.co/3JFVlIUsrY",11/1/2019 1:00
Cecalli_Helper,Global,"RT @fivefivedesignz: Kind words from the I, Daniel Blake page 

#SorryWeMissedYou #streetart on #SidneyStreet #Sheffield #Sheffieldissuper…",11/1/2019 1:00
BchnerPersonal1,Stuttgart,RT @HRCurator: RT @KandorGroupHR  @RoshaundaDGreen  @Prunell_Talent  @MentorPlanet  @freeman_pasurai  Thx4RT fr @HRCurator: The Evolving Ro…,11/1/2019 1:00
diaMOLical,they/them,"RT @murraygoulden: Before it was edited, UoN's official response to #UCUballot response included the attached statement. That we should be…",11/1/2019 1:00
HRCurator,"St Albans, UK",RT @KandorGroupHR  @RoshaundaDGreen  @Prunell_Talent  @MentorPlanet  @freeman_pasurai  Thx4RT fr @HRCurator: The Ev… https://t.co/WczOXneJyY,11/1/2019 1:00
MiddletonMo67,,Agreed @NeilFosterGMB We have got to stop the lies on employment. Zero hours contracts are non jobs! Exploiting the… https://t.co/JImIEpIIY2,11/1/2019 1:00
RecruitmentUKPR,"Sheffield, England","RT @fivefivedesignz: Kind words from the I, Daniel Blake page 

#SorryWeMissedYou #streetart on #SidneyStreet #Sheffield #Sheffieldissuper…",11/1/2019 1:00
fivefivedesignz,Planet Earth ,"Kind words from the I, Daniel Blake page 

#SorryWeMissedYou #streetart on #SidneyStreet #Sheffield… https://t.co/HJVwIvcUzW",11/1/2019 1:00
SantchiWeb,Wirral,"RT @eraser: #BlockchainAfrica20 Blockchain Africa Conference 2020
11–12 MARCH 2020 | JOHANNESBURG @BlockchainZA https://t.co/cEOSMISQpJ  #b…",11/1/2019 1:00
readolog,United Kingdom,"RT @eraser: #BlockchainAfrica20 Blockchain Africa Conference 2020
11–12 MARCH 2020 | JOHANNESBURG @BlockchainZA https://t.co/cEOSMISQpJ  #b…",11/1/2019 1:00
FCA_HQ,United Kingdom,"RT @futureof_work: For many, the future of work will be temporary https://t.co/Hznr6z3wCN #futureofwork #industry40 #automation #gigeconomy…",11/1/2019 1:00
joe_lualhati,"Alexandria, VA","RT @futureof_work: For many, the future of work will be temporary https://t.co/Hznr6z3wCN #futureofwork #industry40 #automation #gigeconomy…",11/1/2019 1:00
UoNUCU,Nottingham,"RT @murraygoulden: Before it was edited, UoN's official response to #UCUballot response included the attached statement. That we should be…",11/1/2019 1:00
RossAHall,UK,"Seems reasonable.

And since when has ""be nice to your supplier"" been a bad thing? 

#GigEconomy #WorkersRights https://t.co/WF36MEViPN",11/1/2019 1:00
futureof_work,Global,"For many, the future of work will be temporary https://t.co/Hznr6z3wCN #futureofwork #industry40 #automation… https://t.co/gOjiuX65NM",11/1/2019 1:00
Jeremy972i,,"RT @Paula_Piccard: #AI and #Robotics will create more #Jobs, not mass unemployment @wef  #4IR #IoT #DataScience #Autonomous #Automation #Gi…",11/1/2019 1:00
HedyFletcher,Letchworth Garden City,"RT @UKRedRevolution: Ken Loach’s New Film on the Gig Economy Tells Exactly the Same Story as Our Research 

#Amazon #Deliveroo #Employment…",11/1/2019 1:00
bazarlocos2,,"RT @eraser: #BlockchainAfrica20 Blockchain Africa Conference 2020
11–12 MARCH 2020 | JOHANNESBURG @BlockchainZA https://t.co/cEOSMISQpJ  #b…",11/1/2019 1:00
akdm_bot,United States,"RT @Paula_Piccard: #AI and #Robotics will create more #Jobs, not mass unemployment @wef  #4IR #IoT #DataScience #Autonomous #Automation #Gi…",11/1/2019 1:00
CEP_LSE,London,"RT @econromesh: While workers in the #GigEconomy may like flexibility, they would prefer to have a steady job; indeed, on average, they wou…",11/1/2019 1:00
sargemike,Cambridge,@gracehadley89 @ConversationUK Damning indictment of #gigeconomy #zerohours which leads to break up of families and leads to youth crime,11/1/2019 1:00
Gautamxl99,Lucknow,"Airbnb bans 'party houses' after California shooting kills 5
#gigeconomy
https://t.co/GXZelbDOEF",11/1/2019 1:00
QHarmon,Wilmington DE,"RT @Paula_Piccard: #AI and #Robotics will create more #Jobs, not mass unemployment @wef  #4IR #IoT #DataScience #Autonomous #Automation #Gi…",11/1/2019 1:00
edudada,Sevilla ciberespacial,RT @eraser: Cryptocurrencies and Business Ethics. Claus Dierksmeier • Peter Seele. Journal of Business Ethics https://t.co/KE7XfMQ2C8  #blo…,11/1/2019 1:00
hazyhistories,"Nottingham, England","RT @murraygoulden: Before it was edited, UoN's official response to #UCUballot response included the attached statement. That we should be…",11/1/2019 1:00
BRAVENEWEUROPE1,,"The problems with the Gig Economy are the same throughout Europe.

Robert MacDonald – Ken Loach’s New Film on the G… https://t.co/h8kEd6tN3r",11/1/2019 1:00
CrendonIns,"Birmingham, West Midlands",Are #gigeconomy / #sharingeconomy workers your #business? #startups #freelance #hr #employer #businesstips: https://t.co/lPBtT8qbEX,11/1/2019 1:00
ClaireHealth,Global,RT @SOMNews: Stage struck: occupational health in the performing arts - new @personneltoday article https://t.co/adLX4p0hWh @ukbapam @RoySo…,11/1/2019 1:00
ProfMHWhitworth,Oxford,"RT @murraygoulden: Before it was edited, UoN's official response to #UCUballot response included the attached statement. That we should be…",11/1/2019 1:00
ET_RISE,"New Delhi, Delhi","Currently, most online companies offer a basic accidental coverage to platform workers, but its details, including… https://t.co/uxjVGwXiXo",11/1/2019 1:00
MusingJules,"Wales, United Kingdom","RT @murraygoulden: Before it was edited, UoN's official response to #UCUballot response included the attached statement. That we should be…",11/1/2019 1:00
USSbriefs,"Public Universities, UK","RT @murraygoulden: Before it was edited, UoN's official response to #UCUballot response included the attached statement. That we should be…",11/1/2019 1:00
ninadsheth,new delhi,"Perils  of the #gigeconomy 
Job cuts hapless Indians tossed aside 
@ZomatoIN 
@urbanclap 
Where else?
Who next?
The… https://t.co/CaTgqg8tln",11/1/2019 1:00
quangels,,"RT @UKRedRevolution: Ken Loach’s New Film on the Gig Economy Tells Exactly the Same Story as Our Research 

#Amazon #Deliveroo #Employment…",11/1/2019 1:00
1_branty,,"RT @djt1940: Are you actively condoning #ModernDaySlavery ?
You are if you use #uber &amp; any of the #gigeconomy biz.
The most dehumanizing as…",11/1/2019 1:00
EthicsRetweet,"London, England",RT @eraser: Cryptocurrencies and Business Ethics. Claus Dierksmeier • Peter Seele. Journal of Business Ethics https://t.co/KE7XfMQ2C8  #blo…,11/1/2019 1:00
djt1940,,"Are you actively condoning #ModernDaySlavery ?
You are if you use #uber &amp; any of the #gigeconomy biz.
The most dehu… https://t.co/qFV8rgga1C",11/1/2019 1:00
UTSAnoNIna,Zeviya-Caracas- ...,RT @eraser: Robots with wallets: A.I. in the Blockchain. Bettina Warburg @BWarburg  https://t.co/XH9vVrmFXn  #blockchain #fintech #business…,11/1/2019 1:00
eraser,Sevilla,Cryptocurrencies and Business Ethics. Claus Dierksmeier • Peter Seele. Journal of Business Ethics… https://t.co/BWfJenDwON,11/1/2019 1:00
GreeGreece,"Brisbane, Australia","RT @UKRedRevolution: Ken Loach’s New Film on the Gig Economy Tells Exactly the Same Story as Our Research 

#Amazon #Deliveroo #Employment…",11/1/2019 1:00
scorpiol13,"Massachusetts, USA","California Law Threatens #Freelance Journalists and #Writers
 | Warrior Forum - The #1 Internet Marketing Forum &amp; M… https://t.co/q01O5YV1Zb",11/1/2019 1:00
Adrienn23489413,,"@vincentbrowne The #gigeconomy serves the purpose of people like John C. Malone who is quite creative regarding taxation, allegedly",11/1/2019 1:00
UKRedRevolution,United Kingdom,"Ken Loach’s New Film on the Gig Economy Tells Exactly the Same Story as Our Research 

#Amazon #Deliveroo… https://t.co/IxmMkjv2I9",11/1/2019 1:00
eraser,Sevilla,Robots with wallets: A.I. in the Blockchain. Bettina Warburg @BWarburg  https://t.co/XH9vVrmFXn  #blockchain… https://t.co/1k7ZGriNjt,11/1/2019 1:00
pivotcloud,Ireland,"RT @eraser: #BlockchainAfrica20 Blockchain Africa Conference 2020
11–12 MARCH 2020 | JOHANNESBURG @BlockchainZA https://t.co/cEOSMISQpJ  #b…",11/1/2019 1:00
eraser,Sevilla,"#BlockchainAfrica20 Blockchain Africa Conference 2020
11–12 MARCH 2020 | JOHANNESBURG @BlockchainZA… https://t.co/xSgSYuzrc7",11/1/2019 1:00
theharizradzi,"Columbus, OH",New defined timeline for my next own gig. Everything is starting to be in order! #stoked #gigeconomy,11/1/2019 1:00
DanielG06848267,"Cape Town, South Africa","RT @jsullivan6565: Application for https://t.co/7Yta0ICRnm BETA is live!! 

We are a step closer to the much awaited #Gigeconomy site power…",11/1/2019 1:00
freeagentglobal,"California, USA","RT @freeag8: Grubhub says customers are spreading their business among competitors, stock tanks 43% https://t.co/KidPwSSp88 #CEOs #entrepre…",11/1/2019 1:00
feteoze54,"Salt Lake City, UT","RT @PawlowskiMario: What can humans learn from nature about #teamwork? Honey bees 🐝 are working as perfect team. 
HT, RT @mvollmer1 

MT @S…",11/1/2019 1:00
Jeremy972i,,RT @eraser: Artificial Intelligence in Education focusing on the Skills3.0 project Inge de Waard @Ignatia https://t.co/ATkUloy7N9 #AI #IA #…,11/1/2019 1:00
bazarlocos,Sevilla,RT @eraser: Artificial Intelligence in Education focusing on the Skills3.0 project Inge de Waard @Ignatia https://t.co/ATkUloy7N9 #AI #IA #…,11/1/2019 1:00
pivotcloud,Ireland,RT @eraser: Data Driven #5: Blockchain and Big Data Syncfusion @Syncfusion  https://t.co/yCpjdEbbuY  #BigData #Blockchain #Bitcoin #emergin…,11/1/2019 1:00
EUSKeraser,,RT @eraser: Blockchain in Trade Facilitation: Sectoral challenges and examples. United Nations. Economic and Social Council https://t.co/85…,11/1/2019 1:00
eraser,Sevilla,Artificial Intelligence in Education focusing on the Skills3.0 project Inge de Waard @Ignatia… https://t.co/gFH9oR17IN,11/1/2019 1:00
rhhfla,"Miami, FL",California Crushes Micro-entrepreneurship #gigeconomy  https://t.co/k8ZyI25Gkc,11/1/2019 1:00
SantchiWeb,Wirral,RT @eraser: Data Driven #5: Blockchain and Big Data Syncfusion @Syncfusion  https://t.co/yCpjdEbbuY  #BigData #Blockchain #Bitcoin #emergin…,11/1/2019 1:00
chidambara09,Mysore  and  BERLIN ,RT @eraser: Data Driven #5: Blockchain and Big Data Syncfusion @Syncfusion  https://t.co/yCpjdEbbuY  #BigData #Blockchain #Bitcoin #emergin…,11/1/2019 1:00
bitraka,Sevilla,RT @eraser: Artificial Intelligence &amp; Blockchain Synergy. Dr Maxim Orlovsky @dr_orlovsky BICA Labs @BICALabs https://t.co/ktY1YwT4oL  #AI #…,11/1/2019 1:00
eraser,Sevilla,Blockchain in Trade Facilitation: Sectoral challenges and examples. United Nations. Economic and Social Council… https://t.co/JeILkBO5U0,11/1/2019 1:00
UKRedRevolution,United Kingdom,"Ken Loach’s New Film on the Gig Economy Tells Exactly the Same Story as Our Research 

#Amazon #Deliveroo… https://t.co/kI79JGhYDy",11/1/2019 1:00
toreandopajaros,☁ ENTRE NUBES ☁,RT @eraser: Life After Google: The Fall of Big Data and the Rise of the Blockchain Economy. George Gilder @MoneyShows https://t.co/NrIkCJsr…,11/1/2019 1:00
RockinFreelance,,RT @Smarter_Loans: A recent study showed that 80% of #freelancers would not go back to traditional jobs. But what is freelancing really lik…,11/1/2019 1:00
eraser,Sevilla,Artificial Intelligence &amp; Blockchain Synergy. Dr Maxim Orlovsky @dr_orlovsky BICA Labs @BICALabs… https://t.co/6wRayqY526,11/1/2019 1:00
bloggersinusa,United States,"RT @juanblanco76: ""Casual earners"" use the #gigeconomy to supplement their income. The speed to access these earners can be easily done usi…",11/1/2019 1:00
tarundsnaol,,"RT @juanblanco76: ""Casual earners"" use the #gigeconomy to supplement their income. The speed to access these earners can be easily done usi…",11/1/2019 1:00
bitraka,Sevilla,RT @eraser: Foundation In Exponentials: Crypto | Global Summit 2018. Nathana Sharma @nathana_sharma| Singularity University @singularityu h…,11/1/2019 1:00
eraser,Sevilla,Data Driven #5: Blockchain and Big Data Syncfusion @Syncfusion  https://t.co/yCpjdEbbuY  #BigData #Blockchain… https://t.co/izbpsxU1fB,11/1/2019 1:00
excicoin,"London, England",RT @eraser: Life After Google: The Fall of Big Data and the Rise of the Blockchain Economy. George Gilder @MoneyShows https://t.co/NrIkCJsr…,11/1/2019 1:00
eraser,Sevilla,Life After Google: The Fall of Big Data and the Rise of the Blockchain Economy. George Gilder @MoneyShows… https://t.co/Noog3wOmN2,11/1/2019 1:00
BruceMirken,San Francisco,( redoing a tweet I mangled earlier) It's almost like #GigEconomy companies don't care about their workforce. Funny… https://t.co/BwjZ9cJOrC,11/1/2019 1:00
coolgrey,Ohlone Land,"the fundamental threat of the #ClimateCrisis - which again those administrations did little against, and in fact of… https://t.co/R7Rm6dNx34",11/1/2019 1:00
eraser,Sevilla,Foundation In Exponentials: Crypto | Global Summit 2018. Nathana Sharma @nathana_sharma| Singularity University… https://t.co/yHAyZu5szu,11/1/2019 1:00
juanblanco76,"Fort Collins, CO","""Casual earners"" use the #gigeconomy to supplement their income. The speed to access these earners can be easily do… https://t.co/h9Xd3CgVJu",11/1/2019 1:00
andresvilarino,"Madrid, Spain","RT @PawlowskiMario: What can humans learn from nature about #teamwork? Honey bees 🐝 are working as perfect team. 
HT, RT @mvollmer1 

MT @S…",11/1/2019 1:00
SupplyChain2030,,"RT @PawlowskiMario: What can humans learn from nature about #teamwork? Honey bees 🐝 are working as perfect team. 
HT, RT @mvollmer1 

MT @S…",11/1/2019 1:00
RealDavidCarter,London UK,"RT @UKRedRevolution: Ken Loach’s New Film on the Gig Economy Tells Exactly the Same Story as Our Research 

#Amazon #Deliveroo #Employment…",11/1/2019 1:00
UKRedRevolution,United Kingdom,"Ken Loach’s New Film on the Gig Economy Tells Exactly the Same Story as Our Research 

#Amazon #Deliveroo… https://t.co/HU5pzTDWMZ",11/1/2019 1:00
chidambara09,Mysore  and  BERLIN ,RT @eraser: Life After Google: The Fall of Big Data and the Rise of the Blockchain Economy. George Gilder @MoneyShows https://t.co/NrIkCJK2…,11/1/2019 1:00
Transformify,"London, England","Despite all odds, the demand economy continues to grow.
#gigeconomy #freelancers #hiring #talentacquisition #jobs… https://t.co/EoZSXHQ4Bp",11/1/2019 1:00
Si_On_The_Cab,tweet it don't speak it,"If I was responsible for the Mercedes Benz brand reputation, I’d fit some sensor which blocks the ignition if the d… https://t.co/baw3e2gMGN",11/1/2019 1:00
MsHalaCo,"San Francisco, CA","Many of the reasons why I, a former #freelancing business consultant, was not very keen on #California's AB5 law, t… https://t.co/6NNa7HaTgL",11/1/2019 1:00
eraser,Sevilla,Life After Google: The Fall of Big Data and the Rise of the Blockchain Economy. George Gilder @MoneyShows… https://t.co/OdR9mA8o54,11/1/2019 1:00
Lance63,"Truro, Cornwall","Staggering scale of zero hour contracts across UK - 1 in 34 = 83,000 in SouthWest  #SorryWeMissedYou
#Conservatives… https://t.co/uoNCPgxM5l",11/1/2019 1:00
ltercation,The Antipodes,"Good article. Airbnb act like crims &amp; enable other crims too.  

Don't use monopolizing tech-based multinationals w… https://t.co/GwXsAp16B7",11/1/2019 1:00
Ferhat1969,"Brooklyn, NY","RT @jsullivan6565: Application for https://t.co/7Yta0ICRnm BETA is live!! 

We are a step closer to the much awaited #Gigeconomy site power…",11/1/2019 1:00
CMRAssociate,"New York, USA",Responding to the growing gig economy https://t.co/GK9GdNnfR4 #gigeconomy #selfemployed,11/1/2019 1:00
DejarmeDenden,WolfHouse,"RT @USAFacts: Millions of American workers are joining the #gigeconomy. In 2017, 10.1% of the US workforce was engaged in some sort of alte…",11/1/2019 1:00
KDBurnerNumber2,,@Doordash Screws over their Drivers by paying us less than before. Giving us 2-4 dollar pay per order no matter how… https://t.co/7gN6LhtwVC,11/1/2019 1:00
DejarmeDenden,WolfHouse,"RT @USAFacts: What percentage of #GigEconomy workers do you think hold an advanced degree?

See if you're right + learn more here: https://…",11/1/2019 1:00
DejarmeDenden,WolfHouse,"RT @USAFacts: How many workers are participating in the #GigEconomy? (And are you one of them?)

@BLS_gov recently published the 1st govt s…",11/1/2019 1:00
ElectroneumBel1,,"RT @jsullivan6565: Application for https://t.co/7Yta0ICRnm BETA is live!! 

We are a step closer to the much awaited #Gigeconomy site power…",11/1/2019 1:00
IvnWilliams1,Views are my own,RT @_aloisi: Next Friday @IElaw students will be heading to the cinema Golem to watch Ken Loach’s new “#SorryWeMissedYou“ and discuss the f…,11/1/2019 1:00
PriceChat,United Kingdom,"RT @jsullivan6565: Application for https://t.co/7Yta0ICRnm BETA is live!! 

We are a step closer to the much awaited #Gigeconomy site power…",11/1/2019 1:00
eraser,Sevilla,Recent Work in Connectivism. S. Downes  https://t.co/vUjGd851Lo  #elearning #mlearning #technology #pedagogy… https://t.co/FrTFjOO47m,11/1/2019 1:00
heshnarayanan,,Inside the #GigEconomy: The Age of Casual #Employment https://t.co/BCqf6eL1xx https://t.co/mXcZxsuto9,11/1/2019 1:00
