user,location,tweet text,tweet date
jjerrymoses,"New Delhi, India","RT @PeopleMatters2: Tap to know what experts think about the rising role of #gigworkers and their impact on #workplace culture. 👇
Author: @…",2019-11-28 10:15:07
PeopleMatters2,India,"Tap to know what experts think about the rising role of #gigworkers and their impact on #workplace culture. 👇
Autho… https://t.co/Bhr5muL3UO",2019-11-28 10:14:18
MareikeSeifried,München,Gig work does not seem to replace traditional jobs (evidence from tax returns): Cool paper by @dkoust! @CESifoGroup… https://t.co/D3l2uBb87Y,2019-11-28 10:03:29
Aryunamr,Singapore,"RT @Wharton: How do #gigeconomy workers like Uber drivers make labor decisions? #TeachingTuesday

Prof. @G_Allon studied their makeup and b…",2019-11-28 09:51:03
bazarlocos2,,RT @eraser: BLOCKCHAIN NOW AND TOMORROW ASSESSING. Multidimensional impacts of distributed ledger technologies. https://t.co/IW2ycVGrsi  #D…,2019-11-28 09:49:09
Nightsinoslo,,@rothwell_scott Recommended by @Conservatives @ScottMorrisonMP 🤔🤔🦄🦄🦄⛈⛈ @GigWorkersRise #gigeconomy #AB5… https://t.co/yoUmEitSF7,2019-11-28 09:44:44
SocialMktgSltns,"Fort Collins, Colorado",Here are the top 11 tips for independent contractors to hold on to your valuable clients! #gigeconomy  https://t.co/pjgAMrJ05i,2019-11-28 09:29:12
Vlad221180,Съединени щати,"The growth of the #gigeconomy is a global trend and this trend does not show signs of slowing. With the right tool,… https://t.co/CtncuuxzYj",2019-11-28 09:20:08
Kaiser_Roll22,"MoCo, NC/ St. Louis, MO",RT @advisory_cloud: Great new article on how AdvisoryCloud is at the forefront of the emerging gig economy #gigeconomy #Advisors #advisoryc…,2019-11-28 08:29:04
MiriamKullmann,"Vienna, Austria","If you happen to be in Lund on Friday 24 January 2020, join our seminar @Lunduni_LUSEM on #regulating labour in the… https://t.co/uUsfXr4K0m",2019-11-28 08:20:43
edudada,Sevilla ciberespacial,"RT @eraser: De la lucha de clases ""Class conflict"" a la ""interSpecies Conflict"" . A propos de Transhumans: Technology Powered Superhumans.…",2019-11-28 08:19:59
CynGal2,,RT @NYSAFLCIO: #UnionStrong Podcast Episode 24: Treatment of Gig Economy Workers - How will New York State treat workers in the #GigEconomy…,2019-11-28 08:19:49
londonbel0w,"Neverwhere, Above and Below","The time I spent as a homeless barista? Y'all, we homeless folk fuckin' talk to each other, ok. 

You know how many… https://t.co/5Ui0Goa0sB",2019-11-28 08:16:05
eraser,Sevilla,"De la lucha de clases ""Class conflict"" a la ""interSpecies Conflict"" . A propos de Transhumans: Technology Powered S… https://t.co/Hjz2fWkYHh",2019-11-28 08:00:30
EU_OSHA,"Bilbao, Spain","RT @TheHSA: Protecting worker’s Health and Safety is the key to the Workplace of the Future, delegates will hear @TheHSA summit this mornin…",2019-11-28 07:55:20
RrRjrobinson9,Turrbal and Jagera country,"Surprise One Nation vote leaves Govt's union crackdown in tatters
https://t.co/yUDXAmOzSt
People know the reason fo… https://t.co/aW7NKZgWZv",2019-11-28 07:48:19
jovialritika,Bangalore,https://t.co/WVAP1LQSqW An interesting outlook on how to manager talent #gigeconomy #VUCA,2019-11-28 07:47:40
iamsandramurphy,"Dublin City, Ireland","RT @TheHSA: Protecting worker’s Health and Safety is the key to the Workplace of the Future, delegates will hear @TheHSA summit this mornin…",2019-11-28 07:45:54
TheHSA,Ireland,"Protecting worker’s Health and Safety is the key to the Workplace of the Future, delegates will hear @TheHSA summit… https://t.co/eGVzk5dwT8",2019-11-28 07:39:56
GigTeams,Delhi,#ikigai #gigeconomy #entrepreneurship #lifelonglearning   Join me there! https://t.co/WGVxpA35rc,2019-11-28 07:33:14
GigTeams,Delhi,Be there! #lifelonglearning  #gigeconomy #ikigai #Entrepreneurship https://t.co/hE25CnWzdW,2019-11-28 07:18:06
JP_ITJax,,"RT @TeamLease: Flexi or temporary staffing is fast catching up in India with retail, logistics, FMCG, and start-ups with the IT industry ta…",2019-11-28 06:37:21
LindyBrightMove,,"RT @TeamLease: Flexi or temporary staffing is fast catching up in India with retail, logistics, FMCG, and start-ups with the IT industry ta…",2019-11-28 06:35:21
AXELUnlimited,"Las Vegas, NV","""How #Blockchain And #Crypto Will Benefit The #GigEconomy""

#Uber, #GrubHub, now... Blockchain? Let's see where thi… https://t.co/b52k6Leoxr",2019-11-28 06:10:01
verenanz,"Calgary, Canada","RT @eraser: Nation-State Initiatives in Blockchain for Education. Conference Blockchain, Credentials &amp; Connected Learning in Malta. https:/…",2019-11-28 06:08:27
eraser,Sevilla,"Nation-State Initiatives in Blockchain for Education. Conference Blockchain, Credentials &amp; Connected Learning in Ma… https://t.co/IDWj5wQLSp",2019-11-28 06:00:12
Alam_Chaudry,,@DanRDimicco So called #GigEconomy jobs are ***t jobs and so are most of the ones created by #Amazon while destroyi… https://t.co/EoyPkh3Xdn,2019-11-28 05:45:10
HLHGreen,"Jacksonville, Fla.","RT @TeamLease: Flexi or temporary staffing is fast catching up in India with retail, logistics, FMCG, and start-ups with the IT industry ta…",2019-11-28 05:40:21
SimoneKnaap,Greater New York Area,Zach Salter On How Blockchain And Crypto Will Benefit The Gig Economy. #blockchain #gigeconomy @forbes… https://t.co/FtOGO8hEH1,2019-11-28 05:08:01
TeamLease,"Bengaluru, India","Flexi or temporary staffing is fast catching up in India with retail, logistics, FMCG, and start-ups with the IT in… https://t.co/G7h1nXOxSg",2019-11-28 05:06:53
pauhortal,"Barcelona, Madrid","RT @AlbertCanig: In 2050, will gig economy workers answer to robo-bosses? https://t.co/oPDTmz7OXh #gigeconomy #gigwork #futureofwork cc @Di…",2019-11-28 05:04:16
kirstenprefer8,,"@Elsinflow UberEats has joined the ranks of Amazon, GE, and a shit ton of other greedy companies in tax avoidance.… https://t.co/gBrLKKpRj3",2019-11-28 04:51:40
MAYBRENDA_86,,"@artangelsxxx @kimpetras By dodging paying taxes, UberEats is literally stealing money from the American taxpayers… https://t.co/TkYIlqCv6s",2019-11-28 04:46:56
compagnie__,,"@sagejulie7 I'm 99GREEDY FUCKS sure that UberEats won't even get a fine for tax evasion, but I won't order from the… https://t.co/5cywwFpF0E",2019-11-28 04:46:36
Gaspard1999hum,,@MttGrind UberEats started off with robbing their delivery drivers. Now they have moved onto tax avoidance. What a… https://t.co/t36oJq4dVs,2019-11-28 04:37:06
wash_brown_,,@D3MUCH My family decided to boycott UberEats because they are just so crooked. Did you know that these greedy fuck… https://t.co/ZdwHnsambF,2019-11-28 04:36:41
inclined_93,,"@asiadeeee After I found out that UberEats has been evading dodging the sales tax, I stopped ordering from them. I'… https://t.co/mwUHJ8TVUg",2019-11-28 04:11:35
g_ven89,,"@NETFLlXUS While other companies were reviewing their wage policies, UberEats was still underpaying their drivers,… https://t.co/1IKbSWo4hk",2019-11-28 04:11:30
KrystalHicks603,"Portsmouth, NH",RT @dianemulcahy: Mistrust is killing corporate culture. Learn more from former head of US Talent Krystal Hicks as she talks about why comp…,2019-11-28 04:04:52
eBishwaraj,"Edinburgh, Scotland","Everything is going #cashless, in #India with rapid #digitization : #paytm #googlepay and others with #gigeconomy :… https://t.co/8OMBckACy1",2019-11-28 03:43:52
caothers83_Er,,@dumbitchqueen Dickheads at UberEats found a way to evade paying sales taxes. Just to make themselves richer!!! The… https://t.co/VJXrRors2N,2019-11-28 03:41:28
fuzzytek,"Detroit, MI, United States","Reality is that as corporations around the world automate and increase #DisplacedHumanLabor the ability to create ""… https://t.co/tfYtpYACj8",2019-11-28 03:38:38
rheateachers,"Henrietta, NY",RT @NYSAFLCIO: #UnionStrong Podcast Episode 24: Treatment of Gig Economy Workers - How will New York State treat workers in the #GigEconomy…,2019-11-28 03:32:50
DORNER__but_93,,"@dumbitchqueen By evading paying taxes, UberEats is literally taking money from the American taxpayers like you and… https://t.co/3NCBeHggZ2",2019-11-28 03:31:59
TIFFY84_ALLE,,@N1coleMarie @TijuanaFlats Greedy corporations like UberEats earn so much money and think they can get away with no… https://t.co/yEPNhzqUCe,2019-11-28 03:16:32
difficult__9,,@dassalo Are there actually any repercussions to tax evasion? Judging from the UberEats success with not paying the… https://t.co/42qi8EiCAY,2019-11-28 03:12:22
Thunrumpled_,,@biibbely Did you know that UberEats does not pay their fucking sales tax? How are local companies expected to comp… https://t.co/I2WuaEbewe,2019-11-28 03:12:16
shadinaguy,,@OKAYNEPENTHX Boycott UberEats for actively dodging paying state sales taxes. These bastards don't deserve our hard… https://t.co/yldsAhVTCU,2019-11-28 03:06:12
MEGAN71HUMOR__,,@okbritni UberEats has been evading paying taxes. I'm fed up with greedy corporations like them ripping us off. If… https://t.co/ZEi6WZfbtz,2019-11-28 03:01:28
wischau_conw,,"@epicstone While other companies were reviewing their wage policies, UberEats was still underpaying their delivery… https://t.co/DtMhZLc6Mj",2019-11-28 03:01:18
eraser,Sevilla,EVIDENCE BASED BLOCKCHAIN. The Journal of The British Blockchain Association https://t.co/zUELg7iQfZ  Full Text PDF… https://t.co/jzo5lxMgI7,2019-11-28 03:00:06
CCorbett100,Florida USA,RT @NYSAFLCIO: #UnionStrong Podcast Episode 24: Treatment of Gig Economy Workers - How will New York State treat workers in the #GigEconomy…,2019-11-28 02:37:24
benwimbushSCORD,"Manchester, England",This is absolutely true as satire often is @NHS is being privatised by stealth yet the way ppl talk it hasn't IT HA… https://t.co/y4X2oqmJU4,2019-11-28 02:17:39
KorumLegal,Hong Kong,"On this week's Legal Consultant Profile, Renate Geluk shares how flexible working has had a positive impact on her… https://t.co/UALCjcvbOs",2019-11-28 02:14:59
StBethea71_High,High Point,@sixxer36punk I'm going to boycott DoorDash because these assholes are avoiding collecting the sales tax. #gigeconomy #taxavoidance 🤯,2019-11-28 02:07:06
eraser,Sevilla,"Blockchain Technology and Decentralized Governance: Is the State Still Necessary?. Marcella Atzori, Ph. D.*… https://t.co/4eu0os0iAg",2019-11-28 02:00:24
mariagemaquint1,Madrid,"RT @AlbertCanig: In 2050, will gig economy workers answer to robo-bosses? https://t.co/oPDTmz7OXh #gigeconomy #gigwork #futureofwork cc @Di…",2019-11-28 01:51:10
enrich94_Dandin,,"@thrangel22 I'm 99GREEDY FUCKS sure that UberEats won't even get a fine for tax evasion, but I won't order from the… https://t.co/qLJUDeals9",2019-11-28 01:46:45
gingercatgames,"London, UK",RT @youralarmbells: HT @AndreasPekarek: nice article on #Uber's regulatory brinkmanship in London (and elsewhere). #gigeconomy https://t.co…,2019-11-28 01:42:02
post__91,,"@reavhoe7five After I found out that UberEats has been evading avoiding the sales tax, I stopped using them. I'm no… https://t.co/60mVOI8sU7",2019-11-28 01:41:44
ecccsa_awards,"London, England",RT @Tomtweats: Congratulations Paula @TweetPKG #Innovation and #leadership wins in the #gigeconomy @ecccsa_awards 🏆🍾 👏 https://t.co/aiKTOCi…,2019-11-28 01:41:01
BootstrapsBiz,Boston | #BootstrapBusiness,RT @BootstrapsBiz: 7 Online Side Hustles For College Students https://t.co/rtBw9oVEKN  /  #SideGig #GigEconomy #College #University #RiseAn…,2019-11-28 01:40:38
ProcurementStar,"Frankfurt on the Main, Germany","RT @mvollmer1: What can humans learn from nature about #teamwork? Honey bees 🐝 are working as perfect team 

MT @Seeker 

#FutureofWork #gi…",2019-11-28 01:39:11
normbond,"Bangkok, Thailand + USA","RT @normbond: I cut my spending to the bone after graduating college, but I didn't pay off my $40,000 of student loans until I started a si…",2019-11-28 01:38:00
polish__77,,@Big_Meech33 UberEats started off with stealing from their delivery drivers. Now they have moved onto tax evasion.… https://t.co/KSteWi6Kbn,2019-11-28 01:17:22
zuryate5uab,,@natalie6hawkins Blacklist UberEats for actively evading paying state sales taxes. These assholes don't deserve our… https://t.co/6yplsA0pdY,2019-11-28 01:16:45
Deeenst,United States,"RT @djt1940: @bilalfarooqui Clearly they are not by any definition private contractors.
They are sham contracted.
Don't have an own biz. Ca…",2019-11-28 01:14:05
solvsocial,Worldwide,RT @Concentrix: Planning to attend the Execs in the Know CX Gig Workforce Briefing in Seattle on December 4? Let’s connect to discuss your…,2019-11-28 01:07:13
JeEscalanti92_S,Salt Lake City,@lexar04 Are there actually any repercussions to tax evasion? Judging from the DoorDash history with not paying the… https://t.co/GuZ4hgPS8m,2019-11-28 01:06:25
juanblanco76,"Fort Collins, CO",Here are the top 11 tips for independent contractors to hold on to your valuable clients! #gigeconomy  https://t.co/0QLrYfGLaJ,2019-11-28 00:59:26
solvsocial,Worldwide,"Sing it. Loud. Louder.
It wasn’t a hit for nothing. Nobody ever remembers the followers, the is it ok-er’s, the bac… https://t.co/0Cq4OtJ1bH",2019-11-28 00:59:04
IbrahimPedrinan,"Schenectady, NY",RT @NYSAFLCIO: #UnionStrong Podcast Episode 24: Treatment of Gig Economy Workers - How will New York State treat workers in the #GigEconomy…,2019-11-28 00:53:01
MonroeMa1990,Buffalo,"@Microgamet UberEats has joined the ranks of Amazon, GE, and a shit ton of other greedy companies in tax avoidance.… https://t.co/g7QLKC25bj",2019-11-28 00:41:17
GlobalChamYLW,Kelowna,"RT @Safeguard_Globl: Within 10 years, “the disruptor” generations will make up a majority of the workforce. Is your organization prepared?…",2019-11-28 00:39:24
speck84_entrus,,@sweet_kattt UberEats has been avoiding paying taxes. I'm sick and tired of greedy corporations like them ripping u… https://t.co/wI3zCFxvij,2019-11-28 00:36:16
keremgo3d,Steelhouse Lane,RT @Payoneer: Want to turn your love for #photography into a career? We asked one of our customers on how to get started as a #freelance ph…,2019-11-28 00:31:38
Fintech_4Good,United Kingdom,RT @SwishdUK: #WisdomWednesday The Takeover of the #SharingEconomy — A Glimpse into 2025 https://t.co/c9X4Fi36uk No one would have even dar…,2019-11-28 00:29:01
albertfong98,"San Francisco, CA",Can you pick me up some eats while you're surveying the neighborhood? The biggest gig hiring spree is on the way fo… https://t.co/61h3oDX2Wl,2019-11-28 00:20:02
Ebony81WilsonBa,Baton Rouge,@Birdsaremean1 DoorDash started off with robbing their employees. Now they have moved onto tax evasion. What a avoi… https://t.co/rKMi7USvP5,2019-11-28 00:07:46
youralarmbells,Melbourne,HT @AndreasPekarek: nice article on #Uber's regulatory brinkmanship in London (and elsewhere). #gigeconomy https://t.co/d2uEqXla4q,2019-11-27 23:59:47
OpenAssembly1,"Boulder, CO","If your company is involved in hiring freelance talent, make sure you have your legal ducks in a row. #futureofwork… https://t.co/s14meWOoN2",2019-11-27 23:46:02
4IRLawyer,"Washington, DC","As the #4thindustrialrevolution ushers in more #gigeconomy jobs, regulations will need to change, but are laws like… https://t.co/F6FoLpzI9y",2019-11-27 23:42:51
MitranoForNY23,"Penn Yan, NY",RT @NYSAFLCIO: #UnionStrong Podcast Episode 24: Treatment of Gig Economy Workers - How will New York State treat workers in the #GigEconomy…,2019-11-27 23:40:54
MARTIN_depots,,@LILMISSNEEKS Why do greedy corporations like UberEats think it is fine just to avoid paying taxes? These assholes… https://t.co/8mrxJTuv1l,2019-11-27 23:22:02
etfopresident,,"RT @stand_movie: The #GigEconomy was a thing in 1919. @itsmarshallw, @lauraslade11 &amp; @GreggHenry88 in ""Fifty Dollars"" from the #StandMovieM…",2019-11-27 23:19:03
thehoffmobile,,"RT @stand_movie: The #GigEconomy was a thing in 1919. @itsmarshallw, @lauraslade11 &amp; @GreggHenry88 in ""Fifty Dollars"" from the #StandMovieM…",2019-11-27 23:16:46
MatthewGreenNDP,"Hamilton, Ontario","RT @stand_movie: The #GigEconomy was a thing in 1919. @itsmarshallw, @lauraslade11 &amp; @GreggHenry88 in ""Fifty Dollars"" from the #StandMovieM…",2019-11-27 23:15:29
alyuns5bl,,@Vxnuethegoat Stop ordering from DoorDash for actively avoiding paying state sales taxes. These bastards don't dese… https://t.co/LcA7WdVOOU,2019-11-27 23:13:08
kareikitchen,,RT @advisory_cloud: Great new article on how AdvisoryCloud is at the forefront of the emerging gig economy #gigeconomy #Advisors #advisoryc…,2019-11-27 23:11:45
ZenshoAgency,"Tokyo, Japan",How is #GigEconomy Transforming the #Workforce? Via @EntrepreneurIND  https://t.co/5JcWeix7wq https://t.co/SArj7vKvvF,2019-11-27 23:10:04
tompascoew,London & New York,"RT @IWF: Last week, New Jersey slapped @Uber with a $650M tax bill. This is another strategy by revenue-hungry lawmakers and bitter labor u…",2019-11-27 23:06:12
CXCGlobal_CA,"Canada, Global","More than 40 per cent of Canada’s #millennials have participated in ""the gig economy"" over the past five years, acc… https://t.co/1P1eZNMc0y",2019-11-27 23:00:19
tyler_riordan,"Brisbane, Queensland","@dosik on ways to improve #fooddelivery. It's time to listen to, &amp; prioritise the workers of the '#gigeconomy' https://t.co/0jcZojThMs",2019-11-27 22:59:19
lyftdashuber,"California, USA",Who’s Working Thanksgiving? https://t.co/F3OUX3Suqi via @YouTube #Grubhub #Doordash #UberEats #Postmates #Caviar… https://t.co/Aj9LhRBVXk,2019-11-27 22:59:18
courjackson_,,@bethanyautumn My coworkers and I decided to boycott UberEats because they are just so dishonest. Did you know that… https://t.co/Z8tGteETjg,2019-11-27 22:57:09
CXCGlobal_USA,America's - Global,"More than 40 per cent of Canada’s #millennials have participated in ""the gig economy"" over the past five years, acc… https://t.co/KMaLA6LAo0",2019-11-27 22:50:05
eraser,Sevilla,"George Gilder: Forget Cloud Computing, Blockchain is the #Future. “Uncommon Knowledge” Peter Robinson. Hoover Insti… https://t.co/rxCn0zYv5f",2019-11-27 22:40:05
Thunrumpled_,,@luanabrnat No wonder UberEats is earning so much. These assholes are making millions off of us and evading collect… https://t.co/A1fXdMedBf,2019-11-27 22:36:15
_now89_instr,,"@virgo_chevell While other companies were updating their wage policies, UberEats was still underpaying their delive… https://t.co/wagtuCyvFA",2019-11-27 22:27:13
NZWorkResearch,Auckland,"Is the #gigeconomy the end of the 9 to 5🤔? Our director, Professor Gail Pacheco, wearing her @NZprocom Commissioner… https://t.co/BdEViJaFZw",2019-11-27 22:23:29
playthesunset,"Brighton, UK",RT @MarketplaceRisk: FINAL CALL FOR SPEAKERS! This is the last week to submit proposals to speak at the Sharing Economy Global Summit Feb 5…,2019-11-27 22:21:37
playthesunset,"Brighton, UK","RT @ganghutmedia: Exciting times at the Sharing Economy Global Summit: this is the last week to submit proposals to speak in February:
http…",2019-11-27 22:20:41
garza_brandon22,"Texas, USA","RT @EconomiWorks: At EconomiWorks, we are full of gratitude for the customers we've helped &amp; for the talent network members we've connected…",2019-11-27 22:18:31
UTS_Business,"Ultimo, Sydney",RT @BusinessDeans: Is uberisation making precarious and insecure work more acceptable? https://t.co/TfJBZ4Tco8 via @ConversationEDU @ProfCa…,2019-11-27 22:15:32
Bourbonsth19,,"@DesdemonaWren @kianangu UberEats aren't paying the sales taxes. It might be faster than other companies for now, b… https://t.co/rEDIC4TIPD",2019-11-27 22:11:17
sayidskmw4,,"@Vxnuethegoat By evading paying taxes, DoorDash is literally robbing the American taxpayers like you and me!!! This… https://t.co/PuvAtijG7G",2019-11-27 22:11:08
DanCas2,California (o/18 :-),"RT @IWF: Jersey City’s successful referendum to crack down on short-term rentals was a win for the hotel lobby and hotel workers unions, bu…",2019-11-27 22:02:29
IWF,"Washington, D.C.",Jersey City’s successful referendum to crack down on short-term rentals was a win for the hotel lobby and hotel wor… https://t.co/pOgiMy6oQT,2019-11-27 22:02:01
BusinessDeans,Australia,Is uberisation making precarious and insecure work more acceptable? https://t.co/TfJBZ4Tco8 via @ConversationEDU… https://t.co/FohxXXE8zx,2019-11-27 21:51:54
PRWowFactor,South Jersey/Philadelphia,Gig economy employers are undermining the social contract https://t.co/vsqOB4QqzV. #GigEconomy #sidehustle… https://t.co/Nl6RPZ5Pix,2019-11-27 21:48:41
CXC_AUS,"Australia, The World","1 in 4 companies are converting employee positions to #contingentjobs, study says via @hrdive #GigEconomy… https://t.co/e2pp6pH3Ao",2019-11-27 21:48:09
MariaLuzVega4,"Ginebra, Suiza","RT @AlbertCanig: In 2050, will gig economy workers answer to robo-bosses? https://t.co/oPDTmz7OXh #gigeconomy #gigwork #futureofwork cc @Di…",2019-11-27 21:48:05
simon_ball46,"Luton, England","https://t.co/hIbFQv0NOf
nah, think we'll pass on the #Amazon #voucher thx all the same...
#gigeconomy… https://t.co/J7Gcvqa2s8",2019-11-27 21:47:10
Gaspard1999hum,,@cuponsddesconto All this time UberEats has been fooling us and keeping driver tips. Now they are not collecting an… https://t.co/F54xfCouPq,2019-11-27 21:46:46
FLConsortium,"Orlando, FL","RT @MDennardCEO: It's predicted that by 2027, 60% of the workforce will be independent professionals, or ""gig workers."" #gigeconomy

Traini…",2019-11-27 21:45:55
TaGreen94_Grand,Grand Rapids,"@rvchelvguirre After I found out that DoorDash has been dodging evading the sales tax, I stopped getting delivery f… https://t.co/Twnaxk0sFa",2019-11-27 21:42:29
heena099,"4512, Big Tree Trail, TX",RT @advisory_cloud: Great new article on how AdvisoryCloud is at the forefront of the emerging gig economy #gigeconomy #Advisors #advisoryc…,2019-11-27 21:40:09
Springcoil,London/Luxembourg/Ireland,https://t.co/YFeiKKVx23 the professionalization of the #creatorclass is a terribly exciting trend we're seeing in t… https://t.co/a6viYU0VMs,2019-11-27 21:33:01
ice__norri,,@faatdc Selfish companies like UberEats earn so much money and think they will get away with not paying the sales t… https://t.co/2CPO9YTpmi,2019-11-27 21:31:20
PubNBlogLl,"Fort Collins, CO",Here are the top 11 tips for independent contractors to hold on to your valuable clients! #gigeconomy  https://t.co/9l0CzEDB4Y,2019-11-27 21:30:27
MarketplaceRisk,"San Francisco, CA","RT @ganghutmedia: Exciting times at the Sharing Economy Global Summit: this is the last week to submit proposals to speak in February:
http…",2019-11-27 21:26:42
iamalexbot,,RT @eraser: The Education Blockchain. Chuck Russell. @cichuck  https://t.co/fb0tt5jIfv #blockchain #crypto #cryptocurrency #BlockchainED #B…,2019-11-27 21:11:21
Yaburned__74,,@PaigeeeyPiee Did you know that UberEats does not pay their fucking sales tax? How are local companies expected to… https://t.co/8iwLiKNnrP,2019-11-27 21:11:07
eraser,Sevilla,The Education Blockchain. Chuck Russell. @cichuck  https://t.co/fb0tt5jIfv #blockchain #crypto #cryptocurrency… https://t.co/pHnFKU5urU,2019-11-27 21:10:04
Williams92_Terr,Des Moines,@R3UB4NDS All this time DoorDash has been fooling customers and stealing driver tips. Now they are not collecting a… https://t.co/ooLx6klXQa,2019-11-27 21:07:13
ganghutmedia,The global platform economy,Exciting times at the Sharing Economy Global Summit: this is the last week to submit proposals to speak in February… https://t.co/iFXWwcGfMQ,2019-11-27 20:56:02
bugles86encoun,,"@RMMUSlC By avoiding paying taxes, UberEats is literally stealing money from the American taxpayers like you and me… https://t.co/tYXAzi06A1",2019-11-27 20:47:03
normbond,"Bangkok, Thailand + USA",RT @normbond: Here's Why You Should Consider A Side Hustle #sidehustle #gigeconomy https://t.co/G9uj4Wisph,2019-11-27 20:45:04
TweetPKG,,RT @Concentrix: Planning to attend the Execs in the Know CX Gig Workforce Briefing in Seattle on Dec. 4th? Let’s connect to discuss your Gi…,2019-11-27 20:38:08
RockinFreelance,,RT @benjaminkwalker: You got a gig!! WooHoo. Now what? How do you hold onto it? Check out the infographic and the link for your complete ho…,2019-11-27 20:36:46
PubNBlogLl,"Fort Collins, CO",RT @benjaminkwalker: You got a gig!! WooHoo. Now what? How do you hold onto it? Check out the infographic and the link for your complete ho…,2019-11-27 20:32:08
CareBridgeIntl,"Lakewood Ranch, Florida, USA",#Truckers Seek to Toss #California’s New #GigEconomy Law https://t.co/0C8Aq8rZyo,2019-11-27 20:25:11
marymcnamara,"San Francisco, CA","RT @dianemulcahy: #Remote work allows people to pick the communities, environments, and cost of living that suits them best. via @BenEisen…",2019-11-27 20:20:54
eraser,Sevilla,Deconstructing Decentralized Exchanges. Lindsay X. Lin @LindsayxLin . Counsel at Interstellar and Stellar Developme… https://t.co/BlLURo7Nm5,2019-11-27 20:20:07
McCarthyufoa,NYC,RT @NYSAFLCIO: #UnionStrong Podcast Episode 24: Treatment of Gig Economy Workers - How will New York State treat workers in the #GigEconomy…,2019-11-27 20:17:02
ShiftPixy,,"ShiftPixy solves the three most common problems operators face: Increased labor costs, employee availability, and d… https://t.co/fu78H9EIGt",2019-11-27 20:11:22
evoke_nothing,,@highkeyvanity OMG! Journalists caught UberEats evading taxes! I'm not making an order from them ever again. Switch… https://t.co/kGVDNNkkI8,2019-11-27 20:11:14
TGiccapital,"Edinburgh, Scotland",RT @JanthanaK: It’s recognised from many studies that #freelancers will be the #workforce of the #future but what #skills do they provide?…,2019-11-27 20:06:49
benjaminkwalker,"Denver, CO",You got a gig!! WooHoo. Now what? How do you hold onto it? Check out the infographic and the link for your complete… https://t.co/La4lUv6ahH,2019-11-27 20:01:27
ismagilxlkun,,"@ZapataLeslie DoorDash has joined the ranks of Amazon, GE, and a shit ton of other greedy corporations in tax evasi… https://t.co/pGWvam0CpU",2019-11-27 19:52:35
dianemulcahy,Boston MA,Mistrust is killing corporate culture. Learn more from former head of US Talent Krystal Hicks as she talks about wh… https://t.co/Mf6zLpXHiR,2019-11-27 19:50:04
CGDuck5,"Nevada, USA","RT @IWV: Last week, New Jersey slapped @Uber with a $650M tax bill. This is another strategy by revenue-hungry lawmakers and bitter labor u…",2019-11-27 19:49:00
andreaspages,"Zurich, Switzerland","RT @eraser: Blockchain’s Implications for Capital Markets, Poverty &amp; Philosophy — Dr. Patrick Byrne @OverstockCEO https://t.co/yaqZopa2IH…",2019-11-27 19:44:09
ALICE94_FATHE,,@danielanieto_ UberEats has been evading paying taxes. I'm sick and tired of greedy corporations like them ripping… https://t.co/yoPcQDl3RS,2019-11-27 19:41:30
eraser,Sevilla,"Blockchain’s Implications for Capital Markets, Poverty &amp; Philosophy — Dr. Patrick Byrne @OverstockCEO… https://t.co/a7lHQ8IjGY",2019-11-27 19:40:03
Agustin_Baeza,Madrid,"RT @AlbertCanig: In 2050, will gig economy workers answer to robo-bosses? https://t.co/oPDTmz7OXh #gigeconomy #gigwork #futureofwork cc @Di…",2019-11-27 19:37:11
TJasonLopez,,"RT @EconomiWorks: At EconomiWorks, we are full of gratitude for the customers we've helped &amp; for the talent network members we've connected…",2019-11-27 19:33:36
10DollarSTARTUP,Read Prologue: Goo.gl/kPE0fV,RT @MikeSchiemer: 7 Online Side Hustles For College Students https://t.co/q9Q73rqtdb  /  #SideGig #GigEconomy #College #University #RiseAnd…,2019-11-27 19:31:10
BootstrapsBiz,Boston | #BootstrapBusiness,RT @MikeSchiemer: 7 Online Side Hustles For College Students https://t.co/q9Q73rqtdb  /  #SideGig #GigEconomy #College #University #RiseAnd…,2019-11-27 19:28:27
Mustsa1979,,"@rachellouisebx I'm 99GREEDY FUCKS sure that UberEats won't even get a fine for tax avoidance, but I won't order fr… https://t.co/iezH4kULkV",2019-11-27 19:26:33
Social_Hire,United States + United Kingdom,RT @SullyandStan: The History and Future of the #gigeconomy via @smallbiztrends  https://t.co/Yfy8b7EzQH https://t.co/6uN1jat3rt,2019-11-27 19:21:00
Stephan_Meyer,Frankfurt / Main,The growth of the #gigeconomy is a global trend and this trend does not show signs of slowing.… https://t.co/cuTvUBIXYF,2019-11-27 19:18:00
harif2,,"RT @IWV: Last week, New Jersey slapped @Uber with a $650M tax bill. This is another strategy by revenue-hungry lawmakers and bitter labor u…",2019-11-27 19:12:08
FintechUKPR,"London, England",RT @DavinciPayments: Our study found that the restaurant and retail industries lead the way in gig participation. Read @_HRTechnologist for…,2019-11-27 19:11:00
MikeT3dale88,Toronto,"RT @IWV: Last week, New Jersey slapped @Uber with a $650M tax bill. This is another strategy by revenue-hungry lawmakers and bitter labor u…",2019-11-27 19:08:17
dean_rhoads,"Eastern Visayas, Republic of the Philippines","RT @IWV: Last week, New Jersey slapped @Uber with a $650M tax bill. This is another strategy by revenue-hungry lawmakers and bitter labor u…",2019-11-27 19:08:08
